Nh,Nh,"(15, 16)","(22, 23)",李鸿章,郭嵩焘,"['事实上', '不仅', '曾纪泽', '，', '连', '李鸿章', '办', '洋务', '亦', '得', '向', '他', '请教', '，', '因为', '李鸿章', '虽看', '得', '多', '，', '却', '不如', '郭嵩焘', '来得', '透彻', '，', '同时', '亦', '因为', '李鸿章', '虽然', '亦', '是', '翰林', '，', '而', '学问', '毕竟', '不如', '郭嵩焘', '，', '发一议', '，', '立一论', '，', '能够', '贯通', '古今中外', '而', '无', '扞格', '，', '以', '李鸿章', '的', '口才', '，', '来', '解说', '郭嵩焘', '的', '理论', '，', '便', '越', '觉得', '动听', '了', '。']",胡雪岩全集（高阳）.txt
Nh,Nh,"(22, 23)","(29, 30)",郭嵩焘,李鸿章,"['事实上', '不仅', '曾纪泽', '，', '连', '李鸿章', '办', '洋务', '亦', '得', '向', '他', '请教', '，', '因为', '李鸿章', '虽看', '得', '多', '，', '却', '不如', '郭嵩焘', '来得', '透彻', '，', '同时', '亦', '因为', '李鸿章', '虽然', '亦', '是', '翰林', '，', '而', '学问', '毕竟', '不如', '郭嵩焘', '，', '发一议', '，', '立一论', '，', '能够', '贯通', '古今中外', '而', '无', '扞格', '，', '以', '李鸿章', '的', '口才', '，', '来', '解说', '郭嵩焘', '的', '理论', '，', '便', '越', '觉得', '动听', '了', '。']",胡雪岩全集（高阳）.txt
Nh,Nh,"(53, 54)","(59, 60)",李鸿章,郭嵩焘,"['事实上', '不仅', '曾纪泽', '，', '连', '李鸿章', '办', '洋务', '亦', '得', '向', '他', '请教', '，', '因为', '李鸿章', '虽看', '得', '多', '，', '却', '不如', '郭嵩焘', '来得', '透彻', '，', '同时', '亦', '因为', '李鸿章', '虽然', '亦', '是', '翰林', '，', '而', '学问', '毕竟', '不如', '郭嵩焘', '，', '发一议', '，', '立一论', '，', '能够', '贯通', '古今中外', '而', '无', '扞格', '，', '以', '李鸿章', '的', '口才', '，', '来', '解说', '郭嵩焘', '的', '理论', '，', '便', '越', '觉得', '动听', '了', '。']",胡雪岩全集（高阳）.txt
Nh,Nh,"(2, 3)","(7, 8)",彭雪琴,王阆青,"['“', '现在', '彭雪琴', '要', '请款', '招兵', '，', '王阆青', '已经', '在', '湖南', '招足', '了', '四千人', '，', '这', '就是', '湘阴', '派出', '去', '‘', '纵火', '’', '的', '人', '，', '一旦', '祸发', '，', '立刻', '就', '成', '燎原之势', '。']",胡雪岩全集（高阳）.txt
Nh,Ns,"(7, 8)","(10, 11)",王阆青,湖南,"['“', '现在', '彭雪琴', '要', '请款', '招兵', '，', '王阆青', '已经', '在', '湖南', '招足', '了', '四千人', '，', '这', '就是', '湘阴', '派出', '去', '‘', '纵火', '’', '的', '人', '，', '一旦', '祸发', '，', '立刻', '就', '成', '燎原之势', '。']",胡雪岩全集（高阳）.txt
Ns,Ns,"(10, 11)","(17, 18)",湖南,湘阴,"['“', '现在', '彭雪琴', '要', '请款', '招兵', '，', '王阆青', '已经', '在', '湖南', '招足', '了', '四千人', '，', '这', '就是', '湘阴', '派出', '去', '‘', '纵火', '’', '的', '人', '，', '一旦', '祸发', '，', '立刻', '就', '成', '燎原之势', '。']",胡雪岩全集（高阳）.txt
Ns,Ns,"(12, 13)","(16, 17)",法国,吴淞口,"['中堂', '为此', '，', '着急', '得', '很', '，', '不说', '别的', '，', '只', '说', '法国', '军舰', '就', '在', '吴淞口', '外好', '了', '，', '人家', '已经', '亲口', '告诉', '中堂', '了', '，', '随时', '可以', '攻', '制造局', '，', '这是', '北洋', '的', '命脉', '之一', '，', '你', '想', '，', '中堂', '着急', '不', '着急', '。', '”']",胡雪岩全集（高阳）.txt
Ns,Ns,"(14, 15)","(18, 19)",广西,云南,"['听得', '这话', '，', '邵友濂', '大吃一惊', '，', '他', '总以为', '中法', '如有', '冲突', '，', '不', '在', '广西', '，', '便', '在', '云南', '，', '如果', '进攻', '高昌庙', '的', '制造局', '，', '便是', '在', '上海', '作战', '，', '他', '是', '上海', '道', '，', '守土有责', '，', '岂', '不是', '要', '亲自', '上阵', '跟', '法国', '军队', '对垒', '。']",胡雪岩全集（高阳）.txt
Ns,Ns,"(18, 19)","(22, 23)",云南,高昌庙,"['听得', '这话', '，', '邵友濂', '大吃一惊', '，', '他', '总以为', '中法', '如有', '冲突', '，', '不', '在', '广西', '，', '便', '在', '云南', '，', '如果', '进攻', '高昌庙', '的', '制造局', '，', '便是', '在', '上海', '作战', '，', '他', '是', '上海', '道', '，', '守土有责', '，', '岂', '不是', '要', '亲自', '上阵', '跟', '法国', '军队', '对垒', '。']",胡雪岩全集（高阳）.txt
Ns,Ns,"(22, 23)","(28, 29)",高昌庙,上海,"['听得', '这话', '，', '邵友濂', '大吃一惊', '，', '他', '总以为', '中法', '如有', '冲突', '，', '不', '在', '广西', '，', '便', '在', '云南', '，', '如果', '进攻', '高昌庙', '的', '制造局', '，', '便是', '在', '上海', '作战', '，', '他', '是', '上海', '道', '，', '守土有责', '，', '岂', '不是', '要', '亲自', '上阵', '跟', '法国', '军队', '对垒', '。']",胡雪岩全集（高阳）.txt
Ns,Ns,"(28, 29)","(33, 34)",上海,上海,"['听得', '这话', '，', '邵友濂', '大吃一惊', '，', '他', '总以为', '中法', '如有', '冲突', '，', '不', '在', '广西', '，', '便', '在', '云南', '，', '如果', '进攻', '高昌庙', '的', '制造局', '，', '便是', '在', '上海', '作战', '，', '他', '是', '上海', '道', '，', '守土有责', '，', '岂', '不是', '要', '亲自', '上阵', '跟', '法国', '军队', '对垒', '。']",胡雪岩全集（高阳）.txt
Nh,Nh,"(9, 10)","(13, 14)",胡雪岩,胡雪岩,"['邵友濂', '说', '：', '“', '煤油', '、', '火柴', '都', '在', '胡雪岩', '手里', '，', '没有', '胡雪岩', '，', '湘阴', '想', '放火', '也', '放下', '成', '。']",胡雪岩全集（高阳）.txt
Nh,Ns,"(9, 10)","(15, 16)",胡雪岩,湘阴,"['邵友濂', '说', '：', '“', '煤油', '、', '火柴', '都', '在', '胡雪岩', '手里', '，', '没有', '胡雪岩', '，', '湘阴', '想', '放火', '也', '放下', '成', '。']",胡雪岩全集（高阳）.txt
Nh,Ns,"(13, 14)","(15, 16)",胡雪岩,湘阴,"['邵友濂', '说', '：', '“', '煤油', '、', '火柴', '都', '在', '胡雪岩', '手里', '，', '没有', '胡雪岩', '，', '湘阴', '想', '放火', '也', '放下', '成', '。']",胡雪岩全集（高阳）.txt
Ns,Ns,"(0, 1)","(4, 5)",江宁,湘阴,"['江宁', '官场', '都', '不大买', '湘阴', '的', '帐', '，', '他', '说出', '话', '去', '，', '多多少少', '要', '打折扣', '，', '只有', '一个', '人', '，', '他', '说一是一', '，', '说二是二', '，', '就是', '胡雪岩', '，', '譬如', '..', '”']",胡雪岩全集（高阳）.txt
Ns,Ns,"(1, 2)","(6, 7)",山东,江宁,"['譬如', '山东', '火灾', '助', '赈', '，', '江宁', '藩座', '无法', '支应', '，', '左宗棠', '向', '胡雪岩', '借银', '二十万', '，', '如响斯应', '，', '这', '一回', '王德榜', '募兵', '援越', '不但', '四千', '杆', '洋枪', '由', '胡雪岩', '筹划', '供给', '，', '补助', '路费', '亦', '雪岩', '负责', '等等', '，', '邵友濂', '举', '了', '好些', '实例', '。']",胡雪岩全集（高阳）.txt
Ns,Nh,"(6, 7)","(11, 12)",江宁,左宗棠,"['譬如', '山东', '火灾', '助', '赈', '，', '江宁', '藩座', '无法', '支应', '，', '左宗棠', '向', '胡雪岩', '借银', '二十万', '，', '如响斯应', '，', '这', '一回', '王德榜', '募兵', '援越', '不但', '四千', '杆', '洋枪', '由', '胡雪岩', '筹划', '供给', '，', '补助', '路费', '亦', '雪岩', '负责', '等等', '，', '邵友濂', '举', '了', '好些', '实例', '。']",胡雪岩全集（高阳）.txt
Ns,Nh,"(6, 7)","(13, 14)",江宁,胡雪岩,"['譬如', '山东', '火灾', '助', '赈', '，', '江宁', '藩座', '无法', '支应', '，', '左宗棠', '向', '胡雪岩', '借银', '二十万', '，', '如响斯应', '，', '这', '一回', '王德榜', '募兵', '援越', '不但', '四千', '杆', '洋枪', '由', '胡雪岩', '筹划', '供给', '，', '补助', '路费', '亦', '雪岩', '负责', '等等', '，', '邵友濂', '举', '了', '好些', '实例', '。']",胡雪岩全集（高阳）.txt
Nh,Nh,"(11, 12)","(13, 14)",左宗棠,胡雪岩,"['譬如', '山东', '火灾', '助', '赈', '，', '江宁', '藩座', '无法', '支应', '，', '左宗棠', '向', '胡雪岩', '借银', '二十万', '，', '如响斯应', '，', '这', '一回', '王德榜', '募兵', '援越', '不但', '四千', '杆', '洋枪', '由', '胡雪岩', '筹划', '供给', '，', '补助', '路费', '亦', '雪岩', '负责', '等等', '，', '邵友濂', '举', '了', '好些', '实例', '。']",胡雪岩全集（高阳）.txt
Nh,Nh,"(4, 5)","(6, 7)",胡雪岩,邵友濂,"['“', '本常', '，', '”', '胡雪岩', '指着', '邵友濂', '复', '他', '的', '信', '说', '：', '“', '你', '看', '了', '这', '封信', '就', '晓得', '了', '，', '人家', '说', '得', '很', '明白', '，', '各省', '的', '款子', '收齐', '了', '，', '马上', '送过来', '，', '限期', '以前', '，', '一定', '办', '妥当', '，', '误', '了', '期限', '，', '一切', '责任', '由', '他', '来', '负', '。']",胡雪岩全集（高阳）.txt
Ns,Ns,"(1, 2)","(7, 8)",上海,阜康,"['全', '上海', '的', '存银', '不过', '一百万两', '，', '阜康', '独家', '就', '有', '四十万', '，', '岂能', '算少', '？']",胡雪岩全集（高阳）.txt
Ns,Ns,"(0, 1)","(2, 3)",上海,汉口,"['上海', '、', '汉口', '、', '杭州', '三十三', '处', '的', '收支', '情形', '，', '我', '都', '很', '清楚', '，', '垫', '十万', '银子', '，', '不算', '回事', '。', '”']",胡雪岩全集（高阳）.txt
Ns,Ns,"(0, 1)","(4, 5)",上海,杭州,"['上海', '、', '汉口', '、', '杭州', '三十三', '处', '的', '收支', '情形', '，', '我', '都', '很', '清楚', '，', '垫', '十万', '银子', '，', '不算', '回事', '。', '”']",胡雪岩全集（高阳）.txt
Ns,Ns,"(2, 3)","(4, 5)",汉口,杭州,"['上海', '、', '汉口', '、', '杭州', '三十三', '处', '的', '收支', '情形', '，', '我', '都', '很', '清楚', '，', '垫', '十万', '银子', '，', '不算', '回事', '。', '”']",胡雪岩全集（高阳）.txt
Ns,Ns,"(19, 20)","(26, 27)",上海,天津,"['说', '胡雪岩', '摇摇欲坠', '，', '一说', '他', '跟', '洋人', '在', '丝', '茧', '上', '斗法', '，', '已经', '落', '了', '下风', '，', '上海', '虽', '无', '动静', '，', '但', '存在', '天津', '堆栈', '里', '的', '丝', '，', '贱价出售', '，', '尚无', '买主', '。']",胡雪岩全集（高阳）.txt
Nh,Nh,"(11, 12)","(16, 17)",胡雪岩,周转不灵,"['这个', '传说', '，', '又', '分', '两种', '，', '一种', '是', '说', '，', '胡雪岩', '虽好', '面子', '，', '但', '周转不灵', '，', '无法', '如期', '交付', '，', '已', '请求', '洋人', '展限', '，', '尚', '在', '交涉', '之中', '；']",胡雪岩全集（高阳）.txt
Ns,Ns,"(14, 15)","(18, 19)",阜康,阜康,"['又', '一种', '说法', '是', '，', '上海', '道', '衙门', '已', '陆陆续续', '将', '各省', '协饷', '交付', '阜康', '，', '却', '为', '阜康', '的', '档手', '宓本常', '私下', '弥补', '了', '自己', '的', '亏空', '。']",胡雪岩全集（高阳）.txt
Nh,Ns,"(1, 2)","(4, 5)",胡大,杭州,"['“', '胡大', '先生', '回', '杭州', '了', '。', '”']",胡雪岩全集（高阳）.txt
Nh,Nh,"(0, 2)","(6, 7)",胡府上,胡大,"['胡', '府上', '十一月', '初', '办喜事', '，', '胡大', '先生', '当然', '要', '赶回去', '。', '”']",胡雪岩全集（高阳）.txt
Nh,Ns,"(19, 20)","(26, 27)",胡雪岩,杭州,"['那', '衣冠楚楚', '的', '中年人', '，', '便是', '盛宣怀', '所遣', '派', '的', '散播谣言', '的', '使者', '，', '他', '问', '别人', '说', '：', '胡雪岩', '看看', '事情', '不了', '，', '遁', '回', '杭州', '了', '。']",胡雪岩全集（高阳）.txt
Nh,Ns,"(7, 8)","(9, 10)",胡雪岩,上海,"['所谓', '“', '他们', '”', '，', '是', '指', '胡雪岩', '在', '上海', '所设', '的', '典当', '、', '丝行', '、', '茧行', '。']",胡雪岩全集（高阳）.txt
Nh,Nh,"(7, 8)","(9, 10)",阿章,阿章,"['他', '突然', '想起', '大声', '喊道', '：', '“', '阿章', '，', '阿章', '！', '”']",胡雪岩全集（高阳）.txt
Nh,Nh,"(15, 16)","(18, 19)",小毛,阿章,"['第二天', '在', '床上', '被', '人', '叫醒', '，', '来', '叫', '他', '的', '是', '他', '的', '师兄弟', '小毛', '，', '“', '阿章', '，', '阿章', '！', '”']",胡雪岩全集（高阳）.txt
Nh,Nh,"(15, 16)","(20, 21)",小毛,阿章,"['第二天', '在', '床上', '被', '人', '叫醒', '，', '来', '叫', '他', '的', '是', '他', '的', '师兄弟', '小毛', '，', '“', '阿章', '，', '阿章', '！', '”']",胡雪岩全集（高阳）.txt
Nh,Nh,"(18, 19)","(20, 21)",阿章,阿章,"['第二天', '在', '床上', '被', '人', '叫醒', '，', '来', '叫', '他', '的', '是', '他', '的', '师兄弟', '小毛', '，', '“', '阿章', '，', '阿章', '！', '”']",胡雪岩全集（高阳）.txt
Ns,Nh,"(9, 10)","(10, 11)",印度,阿三,"['幸而', '巡捕', '已经', '赶到', '，', '头裹', '红布', '的', '“', '印度', '阿三', '”', '，', '上海', '人', '虽说', '司空见惯', '，', '但', '警棍', '一场', '，', '还是', '有', '相当', '的', '弹压', '作用', '，', '数百', '顾客', '，', '总算', '仍旧', '排', '好', '长龙', '。']",胡雪岩全集（高阳）.txt
Ns,Ns,"(9, 10)","(13, 14)",印度,上海,"['幸而', '巡捕', '已经', '赶到', '，', '头裹', '红布', '的', '“', '印度', '阿三', '”', '，', '上海', '人', '虽说', '司空见惯', '，', '但', '警棍', '一场', '，', '还是', '有', '相当', '的', '弹压', '作用', '，', '数百', '顾客', '，', '总算', '仍旧', '排', '好', '长龙', '。']",胡雪岩全集（高阳）.txt
Nh,Ns,"(10, 11)","(13, 14)",阿三,上海,"['幸而', '巡捕', '已经', '赶到', '，', '头裹', '红布', '的', '“', '印度', '阿三', '”', '，', '上海', '人', '虽说', '司空见惯', '，', '但', '警棍', '一场', '，', '还是', '有', '相当', '的', '弹压', '作用', '，', '数百', '顾客', '，', '总算', '仍旧', '排', '好', '长龙', '。']",胡雪岩全集（高阳）.txt
Ns,Ns,"(15, 16)","(18, 19)",阜康,山东,"['巡捕', '中', '的', '小', '头目', '，', '上海', '人', '称之为', '“', '三道', '头', '”', '，', '进入', '阜康', '，', '操着', '山东', '腔', '的', '中国', '话', '问道', '：', '“', '谁', '是', '掌柜', '？', '”']",胡雪岩全集（高阳）.txt
Ns,Ns,"(15, 16)","(21, 22)",阜康,中国,"['巡捕', '中', '的', '小', '头目', '，', '上海', '人', '称之为', '“', '三道', '头', '”', '，', '进入', '阜康', '，', '操着', '山东', '腔', '的', '中国', '话', '问道', '：', '“', '谁', '是', '掌柜', '？', '”']",胡雪岩全集（高阳）.txt
Ns,Ns,"(18, 19)","(21, 22)",山东,中国,"['巡捕', '中', '的', '小', '头目', '，', '上海', '人', '称之为', '“', '三道', '头', '”', '，', '进入', '阜康', '，', '操着', '山东', '腔', '的', '中国', '话', '问道', '：', '“', '谁', '是', '掌柜', '？', '”']",胡雪岩全集（高阳）.txt
Nh,Nh,"(1, 2)","(3, 4)",毛,徐步,"['姓', '毛', '的', '徐步', '踏入', '客座', '，', '小', '徒弟', '茶烟', '伺候', '，', '等', '坐定', '了', '，', '宓本常', '问道', '：', '“', '毛', '先生', '是', '代兆馥', '先生', '来', '提', '十万', '银子', '？', '”']",胡雪岩全集（高阳）.txt
Nh,Nh,"(20, 21)","(23, 24)",毛,代兆馥,"['姓', '毛', '的', '徐步', '踏入', '客座', '，', '小', '徒弟', '茶烟', '伺候', '，', '等', '坐定', '了', '，', '宓本常', '问道', '：', '“', '毛', '先生', '是', '代兆馥', '先生', '来', '提', '十万', '银子', '？', '”']",胡雪岩全集（高阳）.txt
Nh,Nh,"(15, 16)","(20, 21)",毛,毛,"['转念', '到', '此', '，', '心想', '与其', '向', '汇丰', '情商', '，', '何不', '舍远', '就近', '向', '姓', '毛', '的', '情商', '，', '“', '毛', '先生', '，', '”', '他', '说', '：', '“', '可不可以', '分开', '来开', '？', '”']",胡雪岩全集（高阳）.txt
Nh,Nh,"(14, 15)","(21, 22)",张兆馥,胡雪岩,"['宓本常', '心想', '，', '果不其然', '，', '是', '张兆馥', '耍花样', '，', '原来', '“', '馥记', '”', '便是', '张兆馥', '，', '此人', '做纱花', '生意', '，', '跟', '胡雪岩', '是', '朋友', '，', '宓本常', '也', '认识', '，', '有', '一回', '吃', '花酒', '，', '彼此', '都', '有', '了', '酒意', '，', '为', '一个', '姑娘', '转局', '，', '席面', '上', '闹', '得', '不大', '愉快', '。']",胡雪岩全集（高阳）.txt
Nh,Ns,"(9, 10)","(11, 13)",张兆馥,城隍庙西园,"['姓', '毛', '的', '说', '，', '这天', '上午', '他', '与', '张兆馥', '在', '城隍庙', '西园', '吃', '茶', '，', '听说', '阜康', '挤兑', '，', '张兆馥', '说', '情势', '可危', '，', '姓', '毛', '的', '认为', '阜康', '是', '金字招牌', '，', '可', '保无虞', '。']",胡雪岩全集（高阳）.txt
Ns,Ns,"(11, 13)","(17, 18)",城隍庙西园,阜康,"['姓', '毛', '的', '说', '，', '这天', '上午', '他', '与', '张兆馥', '在', '城隍庙', '西园', '吃', '茶', '，', '听说', '阜康', '挤兑', '，', '张兆馥', '说', '情势', '可危', '，', '姓', '毛', '的', '认为', '阜康', '是', '金字招牌', '，', '可', '保无虞', '。']",胡雪岩全集（高阳）.txt
Ns,Nh,"(17, 18)","(20, 21)",阜康,张兆馥,"['姓', '毛', '的', '说', '，', '这天', '上午', '他', '与', '张兆馥', '在', '城隍庙', '西园', '吃', '茶', '，', '听说', '阜康', '挤兑', '，', '张兆馥', '说', '情势', '可危', '，', '姓', '毛', '的', '认为', '阜康', '是', '金字招牌', '，', '可', '保无虞', '。']",胡雪岩全集（高阳）.txt
Nh,Nh,"(20, 21)","(26, 27)",张兆馥,毛,"['姓', '毛', '的', '说', '，', '这天', '上午', '他', '与', '张兆馥', '在', '城隍庙', '西园', '吃', '茶', '，', '听说', '阜康', '挤兑', '，', '张兆馥', '说', '情势', '可危', '，', '姓', '毛', '的', '认为', '阜康', '是', '金字招牌', '，', '可', '保无虞', '。']",胡雪岩全集（高阳）.txt
Nh,Ns,"(26, 27)","(29, 30)",毛,阜康,"['姓', '毛', '的', '说', '，', '这天', '上午', '他', '与', '张兆馥', '在', '城隍庙', '西园', '吃', '茶', '，', '听说', '阜康', '挤兑', '，', '张兆馥', '说', '情势', '可危', '，', '姓', '毛', '的', '认为', '阜康', '是', '金字招牌', '，', '可', '保无虞', '。']",胡雪岩全集（高阳）.txt
Nh,Ns,"(0, 1)","(3, 4)",张兆馥,阜康,"['张兆馥', '便', '说', '阜康', '在', '汇丰银行', '的', '存款', '，', '只怕', '不足', '十万', '，', '不', '信', '的话', '，', '可以', '去', '试一试', '，', '如果', '阜康', '能', '开出', '汇丰银行', '十万两', '的', '支票', '，', '他', '在', '长', '三堂', '子输', '一桌', '花酒', '，', '否则', '便是', '姓', '毛', '的', '作东', '。']",胡雪岩全集（高阳）.txt
Nh,Ni,"(0, 1)","(5, 6)",张兆馥,汇丰银行,"['张兆馥', '便', '说', '阜康', '在', '汇丰银行', '的', '存款', '，', '只怕', '不足', '十万', '，', '不', '信', '的话', '，', '可以', '去', '试一试', '，', '如果', '阜康', '能', '开出', '汇丰银行', '十万两', '的', '支票', '，', '他', '在', '长', '三堂', '子输', '一桌', '花酒', '，', '否则', '便是', '姓', '毛', '的', '作东', '。']",胡雪岩全集（高阳）.txt
Ns,Ni,"(3, 4)","(5, 6)",阜康,汇丰银行,"['张兆馥', '便', '说', '阜康', '在', '汇丰银行', '的', '存款', '，', '只怕', '不足', '十万', '，', '不', '信', '的话', '，', '可以', '去', '试一试', '，', '如果', '阜康', '能', '开出', '汇丰银行', '十万两', '的', '支票', '，', '他', '在', '长', '三堂', '子输', '一桌', '花酒', '，', '否则', '便是', '姓', '毛', '的', '作东', '。']",胡雪岩全集（高阳）.txt
Ns,Ni,"(22, 23)","(24, 25)",阜康,汇丰银行,"['宓本常', '心想', '，', '晚上', '这', '一桌', '花酒', '吃', '下来', '，', '明天', '十里', '夷', '场上', '就', '不', '知道', '有', '多少', '人会', '传说', '：', '阜康', '在', '汇丰银行', '的', '存款', '，', '只得', '五万', '银子', '。']",胡雪岩全集（高阳）.txt
Nh,Ns,"(1, 2)","(8, 9)",杜,宁波,"['姓', '杜', '的', '只好', '说实话', '：', '“', '到', '宁波', '去', '了', '。', '”']",胡雪岩全集（高阳）.txt
Ns,Ns,"(1, 2)","(8, 9)",天津,北京,"['“', '天津', '当然', '也', '有', '消息', '了', '，', '北京', '要', '晚', '一天', '才', '晓得', '。', '”']",胡雪岩全集（高阳）.txt
Nh,Ns,"(0, 1)","(4, 5)",谢云青,阜康,"['谢云青', '说', '：', '“', '阜康', '开', '出去', '的', '票子', '，', '光是', '我', '这里', '就', '有', '一百四十', '多万', '，', '存款', '就', '更加', '多', '了', '。', '”']",胡雪岩全集（高阳）.txt
Ns,Ns,"(18, 19)","(20, 21)",上海,阜康,"['谢云青', '心想', '，', '照', '此', '光景', '，', '就', '胡雪岩', '回来', '了', '，', '也', '不见得', '有', '办法', '，', '否则', '上海', '的', '阜康', '何至于', '“', '上排', '门', '”', '，', '不过', '这话', '不便', '直说', '，', '他', '只', '问道', '：', '“', '万一', '撑不住', '呢', '？', '”']",胡雪岩全集（高阳）.txt
Ns,Nh,"(4, 5)","(6, 7)",浙江,德馨,"['德藩', '台', '是', '指', '浙江', '藩司', '德馨', '，', '字晓峰', '，', '此人', '在', '旗', '，', '与', '胡雪岩', '的', '交情', '很深', '，', '所以', '两家', '内眷', '，', '常有', '往', '还', '。']",胡雪岩全集（高阳）.txt
Ns,Nh,"(17, 18)","(23, 24)",山西,沈桂芬,"['曾经', '有个', '姓', '吴', '的', '翰林', '，', '写过', '一首', '诗', '，', '题目', '叫做', '《小姑叹》', '，', '将', '由', '山西', '巡抚', '内', '调入', '军机', '的', '沈桂芬', '，', '比做', '归宁', '的', '小姑', '，', '深得', '母欢', '，', '以致', '当家的', '媳妇', '，', '大权旁落', '，', '一切', '家务', '都', '由', '小姑', '秉承', '母命', '而行', '。']",胡雪岩全集（高阳）.txt
Ns,BOOK,"(17, 18)","(13, 14)",山西,《小姑叹》,"['曾经', '有个', '姓', '吴', '的', '翰林', '，', '写过', '一首', '诗', '，', '题目', '叫做', '《小姑叹》', '，', '将', '由', '山西', '巡抚', '内', '调入', '军机', '的', '沈桂芬', '，', '比做', '归宁', '的', '小姑', '，', '深得', '母欢', '，', '以致', '当家的', '媳妇', '，', '大权旁落', '，', '一切', '家务', '都', '由', '小姑', '秉承', '母命', '而行', '。']",胡雪岩全集（高阳）.txt
Nh,Nh,"(48, 49)","(53, 54)",胡,胡,"['胡家', '的', '情形', '最', '相象', '的', '一点', '是', '，', '老太太', '喜欢', '螺蛳', '太太', '，', '就象', '慈禧太后', '宠信', '沈桂芬', '那样', '，', '每天', '“', '上朝', '”', '—', '—', '一早', '在', '胡', '老太太', '那里', '商量', '这夭有', '什么', '要紧', '的', '事要', '办', '，', '通常', '都', '是', '螺蛳', '太太', '先', '提出', '来', '，', '胡', '老太太', '认可', '，', '或者', '胡', '老太太', '问', '到', '，', '螺蛳', '太太', '提出', '意见', '来', '商量', '，', '往往', '言听计从', '，', '决定', '之后', '才', '由', '胡', '老太太', '看着', '大', '太太', '问', '一句', '：', '“', '你', '看', '呢', '？', '”']",胡雪岩全集（高阳）.txt
Nh,Ns,"(53, 54)","(58, 59)",胡,螺蛳,"['胡家', '的', '情形', '最', '相象', '的', '一点', '是', '，', '老太太', '喜欢', '螺蛳', '太太', '，', '就象', '慈禧太后', '宠信', '沈桂芬', '那样', '，', '每天', '“', '上朝', '”', '—', '—', '一早', '在', '胡', '老太太', '那里', '商量', '这夭有', '什么', '要紧', '的', '事要', '办', '，', '通常', '都', '是', '螺蛳', '太太', '先', '提出', '来', '，', '胡', '老太太', '认可', '，', '或者', '胡', '老太太', '问', '到', '，', '螺蛳', '太太', '提出', '意见', '来', '商量', '，', '往往', '言听计从', '，', '决定', '之后', '才', '由', '胡', '老太太', '看着', '大', '太太', '问', '一句', '：', '“', '你', '看', '呢', '？', '”']",胡雪岩全集（高阳）.txt
Ns,Ns,"(2, 3)","(6, 7)",上海,阜康,"['他', '收到', '上海', '的', '电报', '，', '阜康', '‘', '上排', '门', '了', '’', '。', '”']",胡雪岩全集（高阳）.txt
Nh,Nh,"(30, 31)","(32, 33)",阿兰,阿云,"['两行', '宫灯', '，', '引导', '着', '正副', '两', '大方', '冉冉', '而', '至', '，', '进', '了', '厅堂', '，', '两人', '在', '一张', '大', '圆桌', '后面', '坐', '了', '下来', '，', '卸下', '玄狐', '袖筒', '，', '阿兰', '与', '阿云', '将', '两具', '金', '手炉', '送到', '她们', '手里', '，', '随即', '又', '由', '小丫头', '手里', '接过', '金', '水烟袋', '开始', '装烟', '。']",胡雪岩全集（高阳）.txt
Ns,Ns,"(11, 12)","(15, 16)",往东,往西,"['“', '遇到', '风浪', '，', '最', '怕', '自己', '人先乱', '，', '一个', '要', '往东', '、', '一个', '要', '往西', '，', '一个', '要', '回头', '、', '一个', '要', '照样', '向前', '，', '意见', '一多会', '乱', '，', '一乱', '就要', '翻船', '。']",胡雪岩全集（高阳）.txt
Ns,Ns,"(4, 5)","(9, 11)",杭州,阜康钱庄,"['未到', '中午', '，', '好象', '杭州', '城里', '都', '已', '知道', '阜康', '钱庄', '“', '出毛病', '了', '”', '！']",胡雪岩全集（高阳）.txt
Nh,Ns,"(20, 21)","(27, 28)",胡,杭州,"['这样', '久而久之', '，', '成', '了', '一种', '风气', '，', '月', '如', '见猎心喜', '，', '也', '做', '过', '一回', '生意', '，', '那', '是', '胡', '老太太', '做生日', '，', '大排', '筵席', '，', '杭州', '厨子', '这', '一行', '中', '有名', '的', '几乎', '一网打尽', '，', '月', '如', '跟', '一个', '孙厨', '合作', '，', '包了', '一天', '，', '赚', '了', '四百多', '两', '银子', '，', '非常', '得意', '。']",胡雪岩全集（高阳）.txt
Nh,Nh,"(0, 1)","(2, 3)",阿高,唐子,"['阿高', '跟', '唐子', '韶', '走', '得', '很', '近', '，', '月', '如', '当然', '相熟', '，', '托', '他', '设法', '包了', '一处', '，', '午晚', '两场', '，', '一共', '要开', '一百二十', '桌', '，', '仍旧', '跟', '孙厨', '合作', '，', '一个', '出力', '，', '一个', '垫本', '，', '如今', '阜康', '一', '出毛病', '，', '胡三', '小姐', '的', '喜事', '，', '不会', '再有', '那么', '大', '的', '排场', '了', '。']",胡雪岩全集（高阳）.txt
Ns,Nh,"(40, 41)","(44, 45)",阜康,胡三,"['阿高', '跟', '唐子', '韶', '走', '得', '很', '近', '，', '月', '如', '当然', '相熟', '，', '托', '他', '设法', '包了', '一处', '，', '午晚', '两场', '，', '一共', '要开', '一百二十', '桌', '，', '仍旧', '跟', '孙厨', '合作', '，', '一个', '出力', '，', '一个', '垫本', '，', '如今', '阜康', '一', '出毛病', '，', '胡三', '小姐', '的', '喜事', '，', '不会', '再有', '那么', '大', '的', '排场', '了', '。']",胡雪岩全集（高阳）.txt
